1317,2,157
1318,1,81
1319,14,1069
1320,4,327
1321,9,701
1322,3,233
1323,7,537
1324,1,100
1325,5,385
1326,1,81
1327,6,477
1328,0,24
1329,17,1315
1330,2,157
1331,1,81
1332,8,598
1333,4,309
1334,1,81
1335,9,689
1336,6,461
1337,4,309
1338,4,309
1339,2,157
1340,1,81
1341,5,385
1342,4,309
1343,1,81
1344,7,537
1345,3,233
1346,1,81
1347,3,249
1348,8,613
1349,9,689
1350,2,157
1351,7,537
1352,5,385
1353,7,537
1354,9,689
1355,1,93
1356,4,309
1357,2,157
1358,3,233
1359,3,233
1360,1,81
1361,5,398
1362,9,689
1363,1,81
1364,9,689
1365,3,252
1366,1,96
1367,2,169
1368,0,21
1369,4,324
1370,1,81
1371,10,783
1372,4,309
1373,5,385
1374,29,2209
1375,2,157
1376,6,452
1377,7,537
1378,2,157
1379,2,157
1380,2,157
1381,3,233
1382,4,319
1383,1,90
1384,1,81
1385,0,5
1386,2,157
1387,2,157
1388,3,233
1389,3,233
1390,6,461
1391,6,461
1392,1,75
1393,2,148
1394,4,326
1395,1,96
1396,8,627
1397,0,15
1398,4,309
1399,6,461
1400,1,99
1401,4,309
1402,3,233
1403,2,157
1404,1,81
1405,24,1848
1406,48,3672
1407,15,1153
1408,21,1601
1409,5,385
1410,24,1829
1411,7,537
1412,10,783
1413,0,-64
1414,13,993
1415,0,5
1416,14,1069
1417,1,81
1418,9,689
1419,11,841
1420,5,385
1421,1,81
1422,4,309
1423,0,-16
1424,5,385
1425,5,385
1426,0,11
1427,3,233
1428,5,385
1429,13,993
1430,2,148
1431,9,698
1432,3,242
1433,6,461
1434,6,461
1435,9,689
1436,7,532
1437,11,841
1438,1,81
1439,6,461
1440,8,613
1441,18,1373
1442,5,385
1443,12,918
1444,1,81
1445,1,81
1446,4,309
1447,2,157
1448,3,233
1449,1,81
1450,1,90
1451,0,5
1452,3,233
1453,1,81
1454,1,81
1455,0,-53
1456,1,81
1457,2,157
1458,0,-58
1459,3,237
1460,2,157
1461,6,461
1462,1,79
1463,1,81
1464,12,917
1465,0,-6
1466,17,1294
1467,8,613
1468,1,81
1469,20,1544
1470,6,461
1471,0,6
1472,1,81
1473,6,476
1474,3,228
1475,0,5
1476,5,397
1477,2,157
1478,6,461
1479,1,81
1480,4,309
1481,2,157
1482,0,-55
1483,4,309
1484,14,1069
1485,7,537
1486,6,461
1487,7,537
1488,8,613
1489,3,233
1490,7,537
1491,3,249
1492,4,314
1493,3,233
1494,3,233
1495,5,385
1496,3,233
1497,0,5
1498,3,233
1499,1,81
1500,2,157
1501,9,689
1502,4,309
1503,0,1
1504,11,849
1505,6,461
1506,2,157
1507,2,157
1508,3,233
1509,0,18
1510,4,309
1511,4,289
1512,2,157
1513,0,-64
1514,1,81
1515,2,171
1516,3,213
1517,0,6
1518,0,9
1519,2,138
1520,1,58
1521,8,613
1522,2,137
1523,1,58
1524,2,157
1525,3,233
1526,3,245
1527,1,74
1528,8,613
1529,5,364
1530,1,62
1531,2,157
1532,0,-60
1533,14,1069
1534,2,136
1535,1,81
1536,1,81
1537,1,81
1538,0,-51
1539,4,290
1540,1,81
1541,1,100
1542,2,157
1543,2,137
1544,2,157
1545,0,7
1546,8,593
1547,2,157
1548,10,765
1549,1,60
1550,1,81
1551,2,138
1552,2,157
1553,4,309
1554,3,233
1555,1,81
1556,1,81
1557,14,1087
1558,4,309
1559,2,157
1560,3,233
1561,0,-64
1562,0,13
1563,0,18
1564,6,461
1565,1,81
1566,6,461
1567,4,309
1568,2,138
1569,2,157
1570,7,537
1571,2,157
1572,15,1145
1573,1,81
1574,0,-64
1575,5,385
1576,4,328
1577,0,-64
1578,20,1530
1579,8,621
1580,10,765
1581,10,780
1582,1,100
1583,4,309
1584,3,233
1585,13,993
1586,7,534
1587,11,858
1588,4,309
1589,2,157
1590,6,455
1591,5,385
1592,1,81
1593,1,81
1594,1,81
1595,1,65
1596,6,475
1597,5,378
1598,8,613
1599,1,86
1600,2,157
1601,2,157
1602,1,81
1603,2,165
1604,1,81
1605,1,81
1606,1,81
1607,3,233
1608,1,81
1609,4,309
1610,14,1069
1611,2,157
1612,1,81
1613,2,161
1614,9,689
1615,0,-37
1616,2,157
1617,1,89
1618,0,15
1619,7,551
1620,1,80
1621,13,993
1622,16,1221
1623,9,689
1624,2,157
1625,2,157
